title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,photo_count,owner_name,contact_options,description,carpet_area,builtup_area,super_area,plot_area,min_price,max_price,is_price_range,data_quality_score,validation_issues,is_valid
2 BHK Builder Floor for Sale in Block K1 New Palam Vihar Phase 1 Gurgaon,34 Lac,560 sqft,,9,30,2025-10-02 18:54:07.196325,Updated 4 days ago,2025-09-28 18:54:07.192557,False,standard,[],2,2,2 BHK,Furnished,1 out of 4,Block K1 New Palam Vihar Phase 1,New Palam Vihar,Ready to Move,West,,Freehold,Resale,Main Road,5+Photos,Owner: Domain Buzz,"Contact Owner, Get Phone No.",2 BHK Builder Floor for Sale in Block K1 New Palam Vihar Phase 1 Gurgaon. Priced at ₹34 Lac. Area: 560 sqft. Status: Ready to Move. Located in Block K1 New Palam Vihar Phase 1. Project: New Palam Vihar,560 sqft,,,,,,False,78.8,[],True
3 BHK Builder Floor for Sale in Sector 70A Gurgaon,2.09 Cr,1000 sqft,https://www.magicbricks.com/bptp-green-oaks-sector-70a-gurgaon-pdpid-4d4235333236323433,10,1,2025-10-02 18:54:10.756962,Updated 7 days ago,2025-09-25 18:54:10.752728,True,premium,['text_premium'],2,2,3 BHK,Semi-Furnished,2 out of 4,Sector 70A,BPTP Green Oaks,Ready to Move,,,Freehold,Resale,,11+Photos,Owner: Gulshan,"Contact Owner, Get Phone No.",3 BHK Builder Floor for Sale in Sector 70A Gurgaon. Priced at ₹2.09 Cr. Area: 1000 sqft. Status: Ready to Move. Located in Sector 70A. Project: BPTP Green Oaks,,,1000 sqft,,,,False,81.8,[],True
4 BHK Apartment for Sale in Sector 84 Gurgaon,1.85 Cr,1600 sqft,https://www.magicbricks.com/antriksh-heights-sector-84-gurgaon-pdpid-4d4235303137393834,10,2,2025-10-02 18:54:10.766889,Updated 4 days ago,2025-09-28 18:54:10.759898,True,premium,['text_premium'],4,3,4 BHK,Semi-Furnished,Ground out of 19,Sector 84,Antriksh Heights,Ready to Move,,,,Resale,Garden/Park,17+Photos,Owner: Anikendra Nath Sen,"Contact Owner, Get Phone No.","A perfectly designed 4 BHK flat for sale in Antriksh Heights, Sector 84, Gurgaon, offers a spacious and comfortable living experience in a lovely residential area. This flat provides a simple and contemporary way of life.Property SpecificationsWith a super area of 2095 sq ft, this semi-furnished flat on the ground floor of a 19-story building is designed for comfort and elegance. Theres plenty of natural light, excellent ventilation, and a serene view from the three balconies attached to the mas",1600 sqft,,,,,,False,81.8,[],True
3 BHK Apartment for Sale in Sector 82 Gurgaon,1.65 Cr,1850 sqft,https://www.magicbricks.com/universal-aura-sector-82-gurgaon-pdpid-4d4235303031313532,10,3,2025-10-02 18:54:10.773817,Updated 5 days ago,2025-09-27 18:54:10.768598,False,standard,[],3,3,3 BHK,Unfurnished,18 out of 19,Sector 82,Universal Aura,Resale,,,,Resale,,3+Photos,Owner: Rakesh Mannan,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 82 Gurgaon. Priced at ₹1.65 Cr. Area: 1850 sqft. Status: Resale. Located in Sector 82. Project: Universal Aura,,,1850 sqft,,,,False,72.7,[],True
"3 BHK House for Sale in Devilal Colony, Sector 9, Basai Road Gurgaon",80 Lac,1008 sqft,,10,4,2025-10-02 18:54:10.779310,Updated 7 days ago,2025-09-25 18:54:10.776281,False,standard,[],2,,3 BHK,Semi-Furnished,,Sector 9,,Ready to Move,,,,Resale,,2+Photos,Owner: Pawan yadav,"Contact Owner, Get Phone No.","3 BHK  House for Sale in Devilal Colony, Sector 9, Basai Road Gurgaon. Priced at ₹80 Lac. Area: 1008 sqft. Status: Ready to Move. Located in Sector 9",,,1008 sqft,,,,False,60.6,[],True
2 BHK Apartment for Sale in Sector 70 Gurgaon,1.59 Cr,1150 sqft,https://www.magicbricks.com/shree-vardhman-victoria-sector-70-gurgaon-pdpid-4d4235303138323431,10,5,2025-10-02 18:54:10.783781,Updated 4 days ago,2025-09-28 18:54:10.780785,True,premium,"['text_premium', 'text_luxury']",2,3,2 BHK,Unfurnished,18 out of 18,Sector 70,Shree Vardhman Victoria,Ready to Move,East,,Freehold,Resale,"Garden/Park, Main Road",20+Photos,Owner: nitin,"Contact Owner, Get Phone No.",Find this very wellmaintained 2 BHK flat for sale in the luxury residential complex of Shree Vardhman Victoria Sector 70 Gurgao.,1150 sqft,,,,,,False,87.9,[],True
3 BHK Apartment for Sale in Sector 71 Gurgaon,2.20 Cr,1650 sqft,https://www.magicbricks.com/trehan-luxury-floors-sector-71-gurgaon-pdpid-4d4235343138353233,10,6,2025-10-02 18:54:10.787401,Updated 3 days ago,2025-09-29 18:54:10.784980,True,luxury,['text_luxury'],3,3,3 BHK,Furnished,2 out of 4,Sector 71,Trehan Luxury Floors,Ready to Move,,,,Resale,,2+Photos,Owner: Tejveer Gola,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 71 Gurgaon. Priced at ₹2.20 Cr. Area: 1650 sqft. Status: Ready to Move. Located in Sector 71. Project: Trehan Luxury Floors,,,1650 sqft,,,,False,78.8,[],True
2 BHK Builder Floor for Sale in Sector 23A Gurgaon,65 Lac,750 sqft,,10,7,2025-10-02 18:54:10.794133,Updated 3 days ago,2025-09-29 18:54:10.790516,True,premium,['text_premium'],2,1,2 BHK,Unfurnished,2 out of 3,Sector 23A,BHK Builder Floor for Sale in,Ready to Move,,1 Covered,Freehold,Resale,,8+Photos,Owner: Karanvir,"Contact Owner, Get Phone No.",This is a 2 bedroom builder floor with 2 bedrooms. Its located on 2nd floor. There is covered parking in basement and 24 hrs guard in the building. Walking distance from Rezangla chowk. Upcoming metro station is also at 5 mins walking distance.,750 sqft,,,,,,False,81.8,[],True
"3 BHK Builder Floor for Sale in Nirvana Country, Sector 50 Gurgaon",2.70 Cr,1200 sqft,https://www.magicbricks.com/unitech-woodstock-floors-nirvana-country-gurgaon-pdpid-4d4235303130353137,10,8,2025-10-02 18:54:10.798130,Updated 3 days ago,2025-09-29 18:54:10.795453,False,standard,[],3,2,3 BHK,Semi-Furnished,1 out of 3,Sector 50,Unitech Woodstock Floors,Ready to Move,,1 Open,Freehold,Resale,Garden/Park,9+Photos,Owner: atul,"Contact Owner, Get Phone No.","3 BHK Builder Floor for Sale in Nirvana Country, Sector 50 Gurgaon. Priced at ₹2.70 Cr. Area: 1200 sqft. Status: Ready to Move. Located in Sector 50. Project: Unitech Woodstock Floors",,,1200 sqft,,,,False,81.8,[],True
4 BHK Builder Floor for Sale in Sector 57 Gurgaon,3.30 Cr,2263 sqft,,10,9,2025-10-02 18:54:10.804720,Updated 1 week ago,2025-09-25 18:54:10.800414,False,standard,[],4,,4 BHK,Semi-Furnished,2 out of 4,Sector 57,BHK Builder Floor for Sale in,Resale,,,,Resale,,1Photo,Owner: Vipin Yadav,"Contact Owner, Get Phone No.",4 BHK Builder Floor for Sale in Sector 57 Gurgaon. Priced at ₹3.30 Cr. Area: 2263 sqft. Status: Resale. Located in Sector 57. Project: BHK Builder Floor for Sale in,,,2263 sqft,,,,False,66.7,[],True
3 BHK Builder Floor for Sale in Sector 36 Sohna Gurgaon,1.05 Cr,700 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,10,10,2025-10-02 18:54:10.810755,Updated 3 days ago,2025-09-29 18:54:10.806305,True,premium,['text_premium'],3,1,3 BHK,Unfurnished,4 out of 4,Sector 36 Sohna,Signature Global Park 4 and 5,Ready to Move,,1 Open,,Resale,,17+Photos,Owner: Rajiv Malhotra,"Contact Owner, Get Phone No.","This 3 BHK builder floor apartment is available for sale in Signature Global Park 4 and 5, Sector 36, Sohna, Gurgaon. With a carpet area of 700 sq. ft, the unit is unfurnished and located on the fourth floor of a four storey building. The property is ready to move and ideal for families seeking a modern residence in a well planned residential community.::::Property Specifications::The apartment comprises three bedrooms, three bathrooms, and one balcony. It includes one open car parking space and",700 sqft,,,,,,False,81.8,[],True
4 BHK Apartment for Sale in Sector 33 Gurgaon,4.25 Cr,2315 sqft,https://www.magicbricks.com/jmd-gardens-sector-33-gurgaon-pdpid-4d4235303238333633,10,11,2025-10-02 18:54:10.816929,Updated 1 week ago,2025-09-25 18:54:10.812216,False,standard,[],4,4,4 BHK,Semi-Furnished,8 out of 17,Sector 33,JMD Gardens,Ready to Move,East,,Freehold,Resale,Garden/Park,12+Photos,Owner: Manish,"Contact Owner, Get Phone No.",4 BHK Apartment for Sale in Sector 33 Gurgaon. Priced at ₹4.25 Cr. Area: 2315 sqft. Status: Ready to Move. Located in Sector 33. Project: JMD Gardens,,,2315 sqft,,,,False,81.8,[],True
"4 BHK Builder Floor for Sale in Sushant Lok-I, Sector 43 Gurgaon",5.50 Cr,2125 sqft,,10,12,2025-10-02 18:54:10.831551,Updated 1 week ago,2025-09-25 18:54:10.822640,True,premium,['text_premium'],4,2,4 BHK,Semi-Furnished,1 out of 4,Sector 43,,Ready to Move,East,"1 Covered,",Freehold,New Property,"Garden/Park, Main Road",20+Photos,Owner: Anil Gurnani,"Contact Owner, Get Phone No.","Experience a luxurious way of living in Sushant Lok 1 Block C, Gurgaon, where world-class infrastructure combines with the best location. This 4 BHK builder floor for sale is any large family's ultimate dream, with spacious living space, contemporary fittings, and sophisticated interiors.::::::Property specifications and facilities::::::Covering a large 2400 sqft of carpet area, this semi-furnished flat is ideal for families looking for a large, well-ventilated, and secure home. Located on the 1",2125 sqft,,,,,,False,84.8,[],True
"3 BHK Builder Floor for Sale in Sushant Lok 1, Gurgaon,Sushant Lok 1, Gurgaon Gurgaon",3.50 Cr,2700 sqft,,10,13,2025-10-02 18:54:10.842833,Updated 1 week ago,2025-09-25 18:54:10.836886,False,standard,[],3,,3 BHK,Semi-Furnished,1 out of 3,,,Ready to Move,,,,Resale,,3+Photos,Owner: darpan,"Contact Owner, Get Phone No.","3 BHK Builder Floor for Sale in Sushant Lok 1, Gurgaon,Sushant Lok 1, Gurgaon Gurgaon. Priced at ₹3.50 Cr. Area: 2700 sqft. Status: Ready to Move",,,2700 sqft,,,,False,60.6,[],True
3 BHK Apartment for Sale in Sector 49 Gurgaon,4.70 Cr,2021 sqft,https://www.magicbricks.com/godrej-aristocrat-sector-49-gurgaon-pdpid-4d4235343138383333,10,14,2025-10-02 18:54:10.848446,Updated 1 week ago,2025-09-25 18:54:10.844113,True,premium,['text_premium'],3,2,3 BHK,Unfurnished,15 out of 31,Sector 49,Godrej Aristocrat,Under Construction,East,,,Resale,,2+Photos,Owner: Aditya,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 49 Gurgaon. Priced at ₹4.70 Cr. Area: 2021 sqft. Status: Under Construction. Located in Sector 49. Project: Godrej Aristocrat,,,2021 sqft,,,,False,81.8,[],True
2 BHK Apartment for Sale in Surat Nagar Gurgaon,1.10 Cr,550 sqft,https://www.magicbricks.com/godrej-summit-sector-104-gurgaon-pdpid-4d4235303238323836,10,15,2025-10-02 18:54:10.853711,Updated 7 days ago,2025-09-25 18:54:10.850106,False,standard,[],2,4,2 BHK,Semi-Furnished,11 out of 19,Surat Nagar,Godrej Summit,Ready to Move,East,,Freehold,Resale,,15+Photos,Owner: Ankur,"Contact Owner, Get Phone No.","This 2 BHK flat for sale in Sector 104, Gurgaon, is located in a prime area and features new construction, offering a modern living experience in a well-established neighborhood.::::::Property specifications and facilities ::::::This stunning 2 BHK flat, located on the 11th floor of a well-maintained building, offers a comfortable and modern living space with a carpet area of 550 sqft. The property is semi-furnished and features an east-facing orientation, ensuring ample natural light and a refr",550 sqft,,,,,,False,78.8,[],True
8 BHK House for Sale in Phase 2 DLF Gurgaon,29.50 Cr,502 sqyrd,,10,16,2025-10-02 18:54:10.861373,Updated 1 week ago,2025-09-25 18:54:10.857218,True,premium,['text_premium'],10,6,8 BHK,Semi-Furnished,,Phase 2 DLF,DLF Gurgaon,Ready to Move,North - East,"2 Covered,",Freehold,Resale,Garden/Park,16+Photos,Owner: Rachit Kapur,"Contact Owner, Get Phone No.",8 BHK  House for Sale in Phase 2 DLF Gurgaon. Priced at ₹29.50 Cr. Area: 502 sqyrd. Status: Ready to Move. Located in Phase 2 DLF. Project: DLF Gurgaon,,,,,,,False,81.8,[],True
Plot/Land for Sale in Sector 91 Gurgaon,4.50 Cr,1728 sqft,https://www.magicbricks.com/dlf-gardencity-sector-91-gurgaon-pdpid-4d4235303232373133,10,17,2025-10-02 18:54:10.867486,Updated 1 week ago,2025-09-25 18:54:10.862594,False,standard,[],,,Plot,,,Sector 91,DLF Gardencity,Resale,12 m,,Freehold,Resale,Garden/Park,4+Photos,Owner: Mohit Bhambhani,"Contact Owner, Get Phone No.",Plot/Land for Sale in Sector 91 Gurgaon. Priced at ₹4.50 Cr. Area: 1728 sqft. Status: Resale. Located in Sector 91. Project: DLF Gardencity,,,,1728 sqft,,,False,69.7,[],True
2 BHK Builder Floor for Sale in Block E Dharam Colony Gurgaon,52 Lac,500 sqft,,10,18,2025-10-02 18:54:10.875496,Updated 1 week ago,2025-09-25 18:54:10.871720,True,premium,['text_premium'],2,2,2 BHK,Semi-Furnished,1 out of 6,Block E Dharam Colony,BHK Builder Floor for Sale in,Ready to Move,East,1 Covered,Freehold,Resale,Main Road,14+Photos,Owner: Arvind,"Contact Owner, Get Phone No.","An excellent opportunity for home buyers seeking a well connected and comfortable residence, this 2 BHK semi furnished builder floor apartment in Dharam Colony Block E, Gurgaon, is now available for sale. With proximity to major landmarks and a well designed layout, this property is ideal for families or working professionals.Property SpecificationsThis ready to move corner apartment is located on the 1st floor and offers a super built up area of 950 sqft with a carpet area of 900 sqft. The flat",500 sqft,,,,,,False,87.9,[],True
2 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,1.05 Cr,612 sqft,https://www.magicbricks.com/signature-global-park-sohna-sector-36-gurgaon-pdpid-4d4235313235333935,10,19,2025-10-02 18:54:10.879455,Updated 7 days ago,2025-09-25 18:54:10.876810,False,standard,[],1,3,2 BHK,Semi-Furnished,3 out of 4,Sector 36 Sohna,Signature Global Park,Ready to Move,East,1 Covered,Freehold,Resale,,2+Photos,Owner: ronikjain,"Contact Owner, Get Phone No.",2 BHK Apartment for Sale in Sector 36 Sohna Gurgaon. Priced at ₹1.05 Cr. Area: 612 sqft. Status: Ready to Move. Located in Sector 36 Sohna. Project: Signature Global Park,612 sqft,,,,,,False,81.8,[],True
3 BHK Builder Floor for Sale in Sector 10 Gurgaon,1.89 Cr,1220 sqft,https://www.magicbricks.com/rwa-residential-society-sector-10-gurgaon-pdpid-4d4235303737373435,10,20,2025-10-02 18:54:10.883905,Updated 7 days ago,2025-09-25 18:54:10.880891,True,premium,['text_premium'],2,2,3 BHK,Semi-Furnished,1 out of 3,Sector 10,RWA Residential Society,Ready to Move,West,,Freehold,Resale,Garden/Park,19+Photos,Owner: Chirag Arora,"Contact Owner, Get Phone No.","Newly renovated 3 BHK floor with Modular kitchen and Large Wardrobes and storage units.3 bedrooms with 2 bathrooms and 2 balconies, along with spacious open dinning area in front of Kitchen.Drawing Room Area is 12 x 9.8 ftKitchen Area is 10 x 9 ftAttached Bathroom area is 10 x 5.5 ftCommon Bathroom area is 7 x 6 ft",1220 sqft,,,,,,False,87.9,[],True
"3 BHK Builder Floor for Sale in Sushant Lok-I, Sector 43 Gurgaon",2.50 Cr,1400 sqft,,10,21,2025-10-02 18:54:10.890271,Updated 6 days ago,2025-09-26 18:54:10.886702,False,standard,[],3,2,3 BHK,Semi-Furnished,1 out of 4,Sector 43,,Ready to Move,,,Freehold,Resale,,8+Photos,Owner: varun nayyar,"Contact Owner, Get Phone No.","3 BHK Builder Floor for Sale in Sushant Lok-I, Sector 43 Gurgaon. Priced at ₹2.50 Cr. Area: 1400 sqft. Status: Ready to Move. Located in Sector 43",1400 sqft,,,,,,False,69.7,[],True
"4 BHK House for Sale in Heera Nagar, Sector 11, Delhi Gurgaon Expressway Gurgaon",1 Cr,980 sqft,,10,22,2025-10-02 18:54:10.896325,Updated 4 days ago,2025-09-28 18:54:10.892875,False,standard,[],2,,4 BHK,Semi-Furnished,Ground out of 1,Sector 11,,Ready to Move,East,,Freehold,Resale,Main Road,2+Photos,Owner: Hony,"Contact Owner, Get Phone No.","4 BHK  House for Sale in Heera Nagar, Sector 11, Delhi Gurgaon Expressway Gurgaon. Priced at ₹1 Cr. Area: 980 sqft. Status: Ready to Move. Located in Sector 11",,,980 sqft,,,,False,72.7,[],True
Plot/Land for Sale in Sector 83 Gurgaon,7.50 Cr,300 sqft,https://www.magicbricks.com/vatika-india-next-plots-sector-83-gurgaon-pdpid-4d4235323835323333,10,23,2025-10-02 18:54:10.901274,Updated 6 days ago,2025-09-26 18:54:10.897589,True,premium,['text_premium'],,,Plot,,,Sector 83,Vatika India Next Plots,New Launch,16 m,,Freehold,New Property,Garden/Park,3+Photos,Owner: Satyom,"Contact Owner, Get Phone No.","Premium Park facing, north facing Property, wide road, in exclusive Pocket with ample parking space.",,,,300 sqft,,,False,75.8,[],True
3 BHK Apartment for Sale in Sector 49 Gurgaon,4.20 Cr,1394 sqft,https://www.magicbricks.com/godrej-aristocrat-sector-49-gurgaon-pdpid-4d4235343138383333,10,24,2025-10-02 18:54:10.907812,Updated 1 week ago,2025-09-25 18:54:10.903243,False,standard,[],3,3,3 BHK,Semi-Furnished,12 out of 32,Sector 49,Godrej Aristocrat,Under Construction,North,,Freehold,Resale,Main Road,2+Photos,Owner: Samir,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 49 Gurgaon. Priced at ₹4.20 Cr. Area: 1394 sqft. Status: Under Construction. Located in Sector 49. Project: Godrej Aristocrat,1394 sqft,,,,,,False,81.8,[],True
3 BHK Apartment for Sale in Sector 85 Gurgaon,2.20 Cr,1675 sqft,https://www.magicbricks.com/orris-aster-court-premier-sector-85-gurgaon-pdpid-4d4235303139383938,10,25,2025-10-02 18:54:10.911817,Updated 1 week ago,2025-09-25 18:54:10.909106,False,standard,[],3,3,3 BHK,Semi-Furnished,11 out of 12,Sector 85,Orris Aster Court Premier,Ready to Move,East,,Freehold,Resale,Garden/Park,11+Photos,Owner: Ritwik,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 85 Gurgaon. Priced at ₹2.20 Cr. Area: 1675 sqft. Status: Ready to Move. Located in Sector 85. Project: Orris Aster Court Premier,,,1675 sqft,,,,False,81.8,[],True
3 BHK Apartment for Sale in Sector 70 Gurgaon,1 Cr,1560 sqft,,10,26,2025-10-02 18:54:10.918396,Updated 1 week ago,2025-09-25 18:54:10.914845,False,standard,[],3,2,3 BHK,Unfurnished,8 out of 14,Sector 70,BHK Apartment for Sale in,Ready to Move,South -West,2 Covered,Freehold,New Property,Main Road,1Photo,Owner: Amit Verma,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 70 Gurgaon. Priced at ₹1 Cr. Area: 1560 sqft. Status: Ready to Move. Located in Sector 70. Project: BHK Apartment for Sale in,,,1560 sqft,,,,False,81.8,[],True
3 BHK Builder Floor for Sale in Sector 50 Gurgaon,2.40 Cr,1172 sqft,,10,27,2025-10-02 18:54:10.925242,Updated 3 days ago,2025-09-29 18:54:10.921573,True,premium,['text_premium'],2,3,3 BHK,Semi-Furnished,2 out of 3,Sector 50,BHK Builder Floor for Sale in,Ready to Move,East,3 Open,Freehold,Resale,"Garden/Park, Main Road",19+Photos,Owner: Ajay Rathore,"Contact Owner, Get Phone No.",For sale 3 BHK Unitech floor plot 2 floor developed terrace private staircase area store room corner facing lush green park in A block being the greenest block of South City 2.,1172 sqft,,,,,,False,87.9,[],True
3 BHK Apartment for Sale in Golf Course Extension Road Gurgaon,8.25 Cr,2700 sqft,https://www.magicbricks.com/m3m-golf-estate-golf-course-extension-road-gurgaon-pdpid-4d4235303230373936,10,28,2025-10-02 18:54:10.929640,Updated 1 week ago,2025-09-25 18:54:10.926641,True,premium,"['text_premium', 'text_luxury']",4,5,3 BHK,Furnished,9 out of 14,Golf Course Extension Road,M3M Golf Estate,Ready to Move,East,Read more,Freehold,Resale,"Pool, Garden/Park",17+Photos,Owner: Ashish,"Contact Owner, Get Phone No.","Experience luxury living in this stunning 3BHK duplex at M3M Golfestate, one of Gurgaons most exclusive societies. This Vastu-compliant home boasts modern interiors, premium furniture, and sleek finishes. Key features include Spacious store and den for added convenience - 2 covered car parkings for secure vehicle storage - Breathtaking double-height ceiling in the lavish living room  A true gem for those seeking upscale living in Gurgaon",2700 sqft,,,,,,False,90.9,[],True
7 BHK House for Sale in Bhora Kalan Gurgaon,95 Lac,250 sqyrd,,10,29,2025-10-02 18:54:10.935192,Updated yesterday,2025-10-01 12:00:00.000000,True,premium,['text_premium'],7,,7 BHK,Unfurnished,1 out of 1,Bhora Kalan,,Ready to Move,Read more,,,Resale,,4+Photos,Owner: Sl Yadav Yadav,"Contact Owner, Get Phone No.","A good-cumulative 7 BHK residential cum commercial property for sale in Bhora Kalan, Gurgaon is available. The area is surrounded by warehouses and commercial activity, making it a perfect place for residential as well as business purposes. The property offers ample living space and excellent connectivity with commercial possibilities, making it perfect for residential purposes as well as business.::::::This 230 sq yard residential-cum-commercial piece of land is located strategically at around ",,,,,,,False,69.7,[],True
3 BHK Apartment for Sale in Sector 32 Sohna Gurgaon,6.10 Cr,1695 sqft,https://www.magicbricks.com/central-park-bignonia-towers-sohna-sector-32-gurgaon-pdpid-4d4235343231353135,10,30,2025-10-02 18:54:10.940450,Updated 3 days ago,2025-09-29 18:54:10.936584,True,premium,['text_premium'],3,3,3 BHK,Furnished,25 out of 48,Sector 32 Sohna,Central Park Bignonia Towers,Under Construction,,,,Resale,,1Photo,Owner: Deepak,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 32 Sohna Gurgaon. Priced at ₹6.10 Cr. Area: 1695 sqft. Status: Under Construction. Located in Sector 32 Sohna. Project: Central Park Bignonia Towers,1695 sqft,,,,,,False,78.8,[],True
2 BHK Apartment for Sale in Sector 82 Gurgaon,1.70 Cr,1032 sqft,https://www.magicbricks.com/vatika-inxt-floors-sector-82-gurgaon-pdpid-4d4235303136383538,11,1,2025-10-02 18:54:16.263758,Updated 1 week ago,2025-09-25 18:54:16.258935,True,premium,"['text_premium', 'text_luxury']",2,2,2 BHK,Semi-Furnished,2 out of 2,Sector 82,Vatika INXT Floors,Ready to Move,North - East,2 Open,Freehold,Resale,Main Road,20+Photos,Owner: Mahesh Sharma,"Contact Owner, Get Phone No.","Luxurious 2BHK1 in Prime New Gurgaon  Newly Renovated  Premium Finishes  Prime LocationModern Elegance Premium fittings Grohe  American Standard, upgraded water pipelines,  stylish tiled entrance.Spacious  Thoughtful Design Beautiful balconies, dedicated covered washing area,  strategically placed power points.Unmatched Connectivity Wide main road, 2car parking, steps from Town Square 2  upcoming luxury Elan Mall.Best View in the Block Experience luxury  convenienceSchedule a visit today",1032 sqft,,,,,,False,90.9,[],True
4 BHK Apartment for Sale in Sector 52 Gurgaon,3.05 Cr,1800 sqft,,11,2,2025-10-02 18:54:16.272872,Updated 1 week ago,2025-09-25 18:54:16.267858,False,standard,[],4,3,4 BHK,Furnished,5 out of 12,Sector 52,BHK Apartment for Sale in,Ready to Move,North - East,,Freehold,Resale,Garden/Park,13+Photos,Owner: Ishan,"Contact Owner, Get Phone No.",4 BHK Apartment for Sale in Sector 52 Gurgaon. Priced at ₹3.05 Cr. Area: 1800 sqft. Status: Ready to Move. Located in Sector 52. Project: BHK Apartment for Sale in,1800 sqft,,,,,,False,78.8,[],True
3 BHK Builder Floor for Sale in Golf Course Extension Road Gurgaon,1.95 Cr,1557 sqft,,11,3,2025-10-02 18:54:16.284123,Updated 1 week ago,2025-09-25 18:54:16.276823,True,premium,['text_premium'],3,3,3 BHK,Semi-Furnished,3 out of 4,Golf Course Extension Road,,Under Construction,East,,Freehold,Resale,Main Road,4+Photos,Owner: SARALA ROHILLA,"Contact Owner, Get Phone No.","Offering a stunningly designed 3 BHK builder floor on sale on the upscale Golf Course Extension Road, Gurgaon  a vaastu-friendly, east-facing property that amalgamates contemporary architecture with prudent planning to create the ideal mix of comfort, sophistication, and positive energy for modern living.Note- This property under construction will be delivered by December 2025.Property SpecificationsThis tastefully designed 3 BHK builder floor is situated on the 3rd level of a 4-story building, ",,,1557 sqft,,,,False,81.8,[],True
2 BHK Apartment for Sale in Sector 56 Gurgaon,1.50 Cr,875 sqft,https://www.magicbricks.com/antriksh-royal-palm-apartments-sector-56-gurgaon-pdpid-4d4235303635393538,11,4,2025-10-02 18:54:16.288254,Updated 7 days ago,2025-09-25 18:54:16.285563,False,standard,[],2,1,2 BHK,Semi-Furnished,2 out of 10,Sector 56,Antriksh Royal Palm Apartments,Ready to Move,,,,Resale,Garden/Park,5+Photos,Owner: Naveen,"Contact Owner, Get Phone No.",2 BHK Apartment for Sale in Sector 56 Gurgaon. Priced at ₹1.50 Cr. Area: 875 sqft. Status: Ready to Move. Located in Sector 56. Project: Antriksh Royal Palm Apartments,,,875 sqft,,,,False,75.8,[],True
"4 BHK Apartment for Sale in Chakkarpur, Sector 28 Gurgaon",8 Cr,4000 sqft,https://www.magicbricks.com/sahara-grace-chakkarpur-gurgaon-pdpid-4d4235303130333735,11,5,2025-10-02 18:54:16.292855,Updated 1 week ago,2025-09-25 18:54:16.289847,True,premium,"['text_premium', 'text_luxury']",5,4,4 BHK,Furnished,10 out of 11,Sector 28,Sahara Grace,Ready to Move,North,2 Covered,Co-operative Society,Resale,Garden/Park,18+Photos,Owner: Dia Arora,"Contact Owner, Get Phone No.","Live in style and comfort in this beautiful 4 BHK flat available for sale in Chakkarpur, Gurgaon! This Vastu compliant home is north facing, providing a balanced flow of energy and sunlight. With plenty of space and contemporary amenities, it's the ideal residence for families looking for comfort and style.::::::Property Specifications::::::Step into the world of luxury with this beautifully decorated 4 BHK flat having a huge carpet area of 4000 sqft. Situated on the 10th floor of an 11-storeyed",4000 sqft,,,,,,False,90.9,[],True
4 BHK House for Sale in Model Town Sector 11 Gurgaon,1.38 Cr,600 sqft,,11,6,2025-10-02 18:54:16.298391,Updated 5 days ago,2025-09-27 18:54:16.295317,False,standard,[],4,2,4 BHK,Unfurnished,,Model Town Sector 11,BHK House for Sale in Model Town,Ready to Move,,,,Resale,,4+Photos,Owner: Khushwant,"Contact Owner, Get Phone No.",4 BHK  House for Sale in Model Town Sector 11 Gurgaon. Priced at ₹1.38 Cr. Area: 600 sqft. Status: Ready to Move. Located in Model Town Sector 11. Project: BHK  House for Sale in Model Town,600 sqft,,,,,,False,66.7,[],True
4 BHK Apartment for Sale in Shastri Nagar Industrial Area Sector 106 Gurgaon,4.20 Cr,2400 sqft,https://www.magicbricks.com/godrej-meridien-shastri-nagar-industrial-area-gurgaon-pdpid-4d4235313135383233,11,7,2025-10-02 18:54:16.302765,Updated 3 days ago,2025-09-29 18:54:16.299910,False,standard,[],4,3,4 BHK,Semi-Furnished,10 out of 34,Shastri Nagar Industrial Area Sector 106,Godrej Meridien,Ready to Move,East,1 Covered,Freehold,Resale,"Garden/Park, Pool",4+Photos,Owner: Nutan kumari,"Contact Owner, Get Phone No.",4 BHK Apartment for Sale in Shastri Nagar Industrial Area Sector 106 Gurgaon. Priced at ₹4.20 Cr. Area: 2400 sqft. Status: Ready to Move. Located in Shastri Nagar Industrial Area Sector 106. Project: Godrej Meridien,2400 sqft,,,,,,False,84.8,[],True
