title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,photo_count,owner_name,contact_options,description,carpet_area,builtup_area,super_area,plot_area,data_quality_score,validation_issues,is_valid
3 BHK Apartment for Sale in Sector 92 Gurgaon,33 Lac,645 sqft,https://www.magicbricks.com/wal-verde-92-sector-92-gurgaon-pdpid-4d4235343334323139,18,7,2025-10-02 12:35:48.473720,Updated yesterday,2025-10-01 12:00:00.000000,True,premium,['text_premium'],3,3,3 BHK,Semi-Furnished,4 out of 14,Sector 92,Wal Verde 92,Ready to Move,East,,Freehold,Resale,"Garden/Park, Main Road",5+Photos,Owner: Bhart,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 92 Gurgaon. Priced at ₹33 Lac. Area: 645 sqft. Status: Ready to Move. Located in Sector 92. Project: Wal Verde 92,645 sqft,,,,96.7,[],True
2 BHK Apartment for Sale in Sector 84 Gurgaon,85 Lac,1350 sqft,https://www.magicbricks.com/antriksh-heights-sector-84-gurgaon-pdpid-4d4235303137393834,18,8,2025-10-02 12:35:48.482966,Updated 1 week ago,2025-09-25 12:35:48.476601,False,standard,[],2,2,2 BHK,Unfurnished,16 out of 21,Sector 84,Antriksh Heights,Ready to Move,North - East,,,Resale,"Garden/Park, Pool, Main Road",14+Photos,Owner: Vijay,"Contact Owner, Get Phone No.",2 BHK Apartment for Sale in Sector 84 Gurgaon. Priced at ₹85 Lac. Area: 1350 sqft. Status: Ready to Move. Located in Sector 84. Project: Antriksh Heights,,,1350 sqft,,86.7,[],True
3 BHK Builder Floor for Sale in Pocket E Palam Vihar Gurgaon,2.90 Cr,1780 sqft,,18,9,2025-10-02 12:35:48.497807,Posted: 8 hours ago,2025-10-02 04:35:48.489689,True,luxury,['text_luxury'],3,2,3 BHK,Semi-Furnished,3 out of 4,Pocket E Palam Vihar,,Ready to Move,North,,Freehold,Resale,Garden/Park,6+Photos,Builder: Sharma Properties,"Contact Builder, Get Phone No.",Luxury floor available with best location like nearby market and park facing.,1780 sqft,,,,90.0,[],True
4 BHK Apartment for Sale in Sector 92 Gurgaon,2.15 Cr,1650 sqft,https://www.magicbricks.com/sare-green-parc-sector-92-gurgaon-pdpid-4d4235303137393132,18,10,2025-10-02 12:35:48.506817,Updated 1 month ago,2025-09-02 12:35:48.500814,False,standard,[],3,2,4 BHK,Unfurnished,6 out of 18,Sector 92,Sare Green Parc,Ready to Move,East,1 Covered,Co-operative Society,Resale,Garden/Park,4+Photos,Owner: lalit,"Contact Owner, Get Phone No.",4 BHK Apartment for Sale in Sector 92 Gurgaon. Priced at ₹2.15 Cr. Area: 1650 sqft. Status: Ready to Move. Located in Sector 92. Project: Sare Green Parc,1650 sqft,,,,93.3,[],True
3 BHK Builder Floor for Sale in Sector 70 Gurgaon,1.85 Cr,1395 sqft,https://www.magicbricks.com/nature-valley-sector-70-gurgaon-pdpid-4d4235343234393035,18,11,2025-10-02 12:35:48.514062,Updated 4 weeks ago,2025-09-04 12:35:48.509171,False,standard,[],3,2,3 BHK,Semi-Furnished,2 out of 4,Sector 70,Nature Valley,Ready to Move,,,,Resale,,6+Photos,Owner: payal singh,"Contact Owner, Get Phone No.",3 BHK Builder Floor for Sale in Sector 70 Gurgaon. Priced at ₹1.85 Cr. Area: 1395 sqft. Status: Ready to Move. Located in Sector 70. Project: Nature Valley,,,1395 sqft,,80.0,[],True
"2 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.18 Cr,572 sqft,https://www.magicbricks.com/signature-global-city-37d-sector-37d-gurgaon-pdpid-4d4235323933343339,18,12,2025-10-02 12:35:48.523471,Updated 1 month ago,2025-09-02 12:35:48.516949,True,luxury,['text_luxury'],2,3,2 BHK,Semi-Furnished,4 out of 4,Sector 37D,Signature Global City 37D,Ready to Move,North - East,,Freehold,New Property,"Garden/Park, Main Road",3+Photos,Owner: chandreshwar,"Contact Owner, Get Phone No.","2 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon. Priced at ₹1.18 Cr. Area: 572 sqft. Status: Ready to Move. Located in Sector 37D. Project: Signature Global City 37D",572 sqft,,,,96.7,[],True
3 BHK Apartment for Sale in Sector 89 Gurgaon,3 Cr,1132 sqft,,18,13,2025-10-02 12:35:48.539344,Updated 1 month ago,2025-09-02 12:35:48.529204,False,standard,[],3,4,3 BHK,Semi-Furnished,15 out of 30,Sector 89,BHK Apartment for Sale in,Under Construction,,,Freehold,Resale,Garden/Park,3+Photos,Owner: Rajat Dang,"Contact Owner, Get Phone No.","middle floor, corner unit , 3 side open and fully loaded apartment Altra property",1132 sqft,,,,83.3,[],True
2 BHK Apartment for Sale in Sector 93 Gurgaon,1.25 Cr,1404 sqft,https://www.magicbricks.com/spaze-privvy-the-address-sector-93-gurgaon-pdpid-4d4235303137383631,18,14,2025-10-02 12:35:48.546038,Posted: 3 months ago,2025-07-04 12:35:48.541368,False,standard,[],2,,2 BHK,Furnished,5 out of 20,Sector 93,Spaze Privvy The Address,Ready to Move,,,,Resale,,7+Photos,Owner: KAJAL,"Contact Owner, Get Phone No.",2 BHK Apartment for Sale in Sector 93 Gurgaon. Priced at ₹1.25 Cr. Area: 1404 sqft. Status: Ready to Move. Located in Sector 93. Project: Spaze Privvy The Address,,,1404 sqft,,76.7,[],True
3 BHK Builder Floor for Sale in Sector 65 Gurgaon,2.57 Cr,1280 sqft,,18,15,2025-10-02 12:35:48.560701,Updated 2 weeks ago,2025-09-18 12:35:48.553116,False,standard,[],3,2,3 BHK,Semi-Furnished,2 out of 2,Sector 65,BHK Builder Floor for Sale in,Ready to Move,North,1 Open,Freehold,New Property,"Garden/Park, Main Road",20+Photos,Owner: Dr V,"Contact Owner, Get Phone No.",3 BHK Builder Floor for Sale in Sector 65 Gurgaon. Priced at ₹2.57 Cr. Area: 1280 sqft. Status: Ready to Move. Located in Sector 65. Project: BHK Builder Floor for Sale in,1280 sqft,,,,90.0,[],True
3 BHK Apartment for Sale in Sector 65 Gurgaon,3.60 Cr,1828 sqft,https://www.magicbricks.com/m3m-heights-sector-65-gurgaon-pdpid-4d4235303938383935,18,16,2025-10-02 12:35:48.567953,Updated 2 weeks ago,2025-09-18 12:35:48.563229,False,standard,[],3,3,3 BHK,Unfurnished,17 out of 48,Sector 65,M3M Heights,Ready to Move,East,,Freehold,Resale,,6+Photos,Owner: Naina,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 65 Gurgaon. Priced at ₹3.60 Cr. Area: 1828 sqft. Status: Ready to Move. Located in Sector 65. Project: M3M Heights,,,1828 sqft,,86.7,[],True
6 BHK Villa for Sale in Sector 81 Gurgaon,8.50 Cr,5480 sqft,https://www.magicbricks.com/bestech-park-view-ananda-sector-81-gurgaon-pdpid-4d4235303031313334,18,17,2025-10-02 12:35:48.574497,Updated 4 weeks ago,2025-09-04 12:35:48.569997,False,standard,[],5,,6 BHK,Semi-Furnished,,Sector 81,Bestech Park View Ananda,Ready to Move,East,,Leasehold,Resale,"Pool, Garden/Park",3+Photos,Owner: Mrs. Chandok,"Contact Owner, Get Phone No.",6 BHK Villa for Sale in Sector 81 Gurgaon. Priced at ₹8.50 Cr. Area: 5480 sqft. Status: Ready to Move. Located in Sector 81. Project: Bestech Park View Ananda,,,5480 sqft,,83.3,[],True
1 BHK Apartment for Sale in Sector 36A Gurgaon,56 Lac,400 sqft,,18,18,2025-10-02 12:35:48.582774,Posted: 3 months ago,2025-07-04 12:35:48.578266,False,standard,[],1,,1 BHK,Furnished,1 out of 11,Sector 36A,BHK Apartment for Sale in,Ready to Move,,,,Resale,,11+Photos,Owner: Shalini Sharma,"Contact Owner, Get Phone No.",1 BHK Apartment for Sale in Sector 36A Gurgaon. Priced at ₹56 Lac. Area: 400 sqft. Status: Ready to Move. Located in Sector 36A. Project: BHK Apartment for Sale in,,,400 sqft,,73.3,[],True
3 BHK Apartment for Sale in Sector 49 Gurgaon,5.50 Cr,2514 sqft,https://www.magicbricks.com/godrej-aristocrat-sector-49-gurgaon-pdpid-4d4235343138383333,18,19,2025-10-02 12:35:48.590536,Updated 3 weeks ago,2025-09-11 12:35:48.584494,False,standard,[],4,,3 BHK,Semi-Furnished,15 out of 35,Sector 49,Godrej Aristocrat,Resale,,,,Resale,,2+Photos,Owner: Amit Bansal,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 49 Gurgaon. Priced at ₹5.50 Cr. Area: 2514 sqft. Status: Resale. Located in Sector 49. Project: Godrej Aristocrat,,,2514 sqft,,76.7,[],True
3 BHK Apartment for Sale in Sector 67 Gurgaon,1.15 Cr,1150 sqft,https://www.magicbricks.com/ansal-api-esencia-sector-67-gurgaon-pdpid-4d4235303136353038,18,20,2025-10-02 12:35:48.596563,Posted: 3 months ago,2025-07-04 12:35:48.592713,False,standard,[],2,1,3 BHK,Semi-Furnished,1 out of 4,Sector 67,Ansal API Esencia,Ready to Move,,,Freehold,Resale,,15+Photos,Owner: Asees Kaur,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 67 Gurgaon. Priced at ₹1.15 Cr. Area: 1150 sqft. Status: Ready to Move. Located in Sector 67. Project: Ansal API Esencia,1150 sqft,,,,83.3,[],True
3 BHK Apartment for Sale in Sector 107 Gurgaon,82.5 Lac,745 sqft,https://www.magicbricks.com/signature-global-solera-2-sector-107-gurgaon-pdpid-4d4235303939383837,18,21,2025-10-02 12:35:48.604132,Updated 3 months ago,2025-07-04 12:35:48.599271,False,standard,[],2,2,3 BHK,Semi-Furnished,Ground out of 6,Sector 107,Signature Global Solera 2,Ready to Move,East,1 Open,Freehold,Resale,Garden/Park,9+Photos,Owner: Sanjeev,"Contact Owner, Get Phone No.","3BHK Ground Floor Appartment next to Children Park with 2 toilets semi furnished with Modular Kitchen, Wardrobe  LED Panels in all Bedroom available for immediate sale.",745 sqft,,,,93.3,[],True
3 BHK Apartment for Sale in Sector 99 Gurgaon,3.70 Cr,2920 sqft,,18,22,2025-10-02 12:35:48.613752,Updated 1 week ago,2025-09-25 12:35:48.608623,False,standard,[],4,5,3 BHK,Semi-Furnished,10 out of 20,Sector 99,BHK Apartment for Sale in,Ready to Move,,,,Resale,,1Photo,Owner: Tushar,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 99 Gurgaon. Priced at ₹3.70 Cr. Area: 2920 sqft. Status: Ready to Move. Located in Sector 99. Project: BHK Apartment for Sale in,,,2920 sqft,,76.7,[],True
3 BHK Apartment for Sale in Sector 79 Gurgaon,2.99 Cr,1229 sqft,https://www.magicbricks.com/godrej-101-sector-79-gurgaon-pdpid-4d4235303834343632,18,23,2025-10-02 12:35:48.622828,Updated 4 weeks ago,2025-09-04 12:35:48.615525,False,standard,[],4,4,3 BHK,Semi-Furnished,14 out of 25,Sector 79,Godrej 101,Under Construction,,,,Resale,,1Photo,Owner: Parth Kawatra,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 79 Gurgaon. Priced at ₹2.99 Cr. Area: 1229 sqft. Status: Under Construction. Located in Sector 79. Project: Godrej 101,1229 sqft,,,,80.0,[],True
4 BHK Builder Floor for Sale in DLF City 4 Gurgaon,5.70 Cr,225 sqyrd,,18,24,2025-10-02 12:35:48.633202,Posted: 3 months ago,2025-07-04 12:35:48.627633,True,luxury,['text_luxury'],5,2,4 BHK,Unfurnished,4 out of 4,DLF City 4,DLF City 4 Gurgaon,Ready to Move,East,,Freehold,Resale,Garden/Park,20+Photos,Owner: Manoj Pardasani,"Contact Owner, Get Phone No.","DLF Constructed, Direct DLF Possession February 2025, Ready to Move, DLF City Club Membership 5 Years, Gated Community of DLF Luxury Independent Floors in DLF 4 prime location. House number 3613 D. DLF Phase 4.389 sqyd, 4BHK, top 4th floor, Powder Room, Terrace, Servant Room  Store Room in Basement. Luxury Specifications by DLF including ACs, Wardrobes, Modular Kitchen with all electronics. Security Maintenance by DLF directly.",,,,,90.0,[],True
4 BHK Apartment for Sale in Sector 81 Gurgaon,5.50 Cr,3200 sqft,,18,25,2025-10-02 12:35:48.642449,Updated 6 days ago,2025-09-26 12:35:48.637689,True,premium,['text_premium'],3,,4 BHK,Unfurnished,3 out of 15,Sector 81,BHK Apartment for Sale in,Ready to Move,Read more,Read more,,Resale,,20+Photos,Owner: gautam bindal,"Contact Owner, Get Phone No.","Look at this grand 4 BHK apartment situated in the middle of Sector 81, Gurgaon. Perfect for those seeking a spacious and well-placed home to live with comfort, this home provides ample living space, high-end fittings, and convenient access to social facilities.Property SpecificationsSituated on the 3rd floor of a nicely maintained residential tower, the apartment is semi-furnished and well-planned to cater to a family in need of expansion. The flat has a north-facing main door and is Vaastu com",3200 sqft,,,,86.7,[],True
"3 BHK Apartment for Sale in Sushant Lok 3, Sector 57 Gurgaon",1.95 Cr,1267 sqft,https://www.magicbricks.com/tulip-garden-sushant-lok-3-gurgaon-pdpid-4d4235303130323338,18,26,2025-10-02 12:35:48.649058,Updated 7 days ago,2025-09-25 12:35:48.644461,False,standard,[],3,2,3 BHK,Semi-Furnished,1 out of 3,Sector 57,Tulip Garden,Ready to Move,East,,Freehold,Resale,Garden/Park,4+Photos,Owner: Gaurav Vazirani,"Contact Owner, Get Phone No.","3 BHK Apartment for Sale in Sushant Lok 3, Sector 57 Gurgaon. Priced at ₹1.95 Cr. Area: 1267 sqft. Status: Ready to Move. Located in Sector 57. Project: Tulip Garden",1267 sqft,,,,90.0,[],True
4 BHK Apartment for Sale in Sector 65 Gurgaon,3.95 Cr,1750 sqft,https://www.magicbricks.com/emaar-emrald-floors-select-sector-65-gurgaon-pdpid-4d4235323835323633,18,27,2025-10-02 12:35:48.655268,Updated 1 month ago,2025-09-02 12:35:48.650675,False,standard,[],3,2,4 BHK,Unfurnished,1 out of 2,Sector 65,Emaar Emrald Floors Select,Ready to Move,,,,Resale,,7+Photos,Owner: SKJAIN,"Contact Owner, Get Phone No.",4 BHK Apartment for Sale in Sector 65 Gurgaon. Priced at ₹3.95 Cr. Area: 1750 sqft. Status: Ready to Move. Located in Sector 65. Project: Emaar Emrald Floors Select,1750 sqft,,,,80.0,[],True
"3 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",2 Cr,1820 sqft,https://www.magicbricks.com/ild-grand-sector-37c-gurgaon-pdpid-4d4235303832383336,18,28,2025-10-02 12:35:48.662258,Updated 3 months ago,2025-07-04 12:35:48.657279,False,standard,[],3,3,3 BHK,Semi-Furnished,27 out of 27,Sector 37C,ILD Grand,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Pool",16+Photos,Owner: anshul,"Contact Owner, Get Phone No.","3 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon. Priced at ₹2 Cr. Area: 1820 sqft. Status: Ready to Move. Located in Sector 37C. Project: ILD Grand",,,1820 sqft,,90.0,[],True
3 BHK Apartment for Sale in Block G Rajendra Park Gurgaon,55 Lac,928 sqft,,18,29,2025-10-02 12:35:48.672302,Updated 1 month ago,2025-09-02 12:35:48.667029,False,standard,[],3,1,3 BHK,Semi-Furnished,2 out of 3,Block G Rajendra Park,Rajendra Park,Ready to Move,North - East,1 Covered,Freehold,Resale,Main Road,6+Photos,Owner: Athar athar,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Block G Rajendra Park Gurgaon. Priced at ₹55 Lac. Area: 928 sqft. Status: Ready to Move. Located in Block G Rajendra Park. Project: Rajendra Park,928 sqft,,,,90.0,[],True
4 BHK Builder Floor for Sale in Sector 63 Gurgaon,5 Cr,1765 sqft,,18,30,2025-10-02 12:35:48.684158,Updated 3 months ago,2025-07-04 12:35:48.676401,True,premium,"['text_premium', 'text_luxury']",4,2,4 BHK,Semi-Furnished,3 out of 4,Sector 63,BHK Builder Floor for Sale in,Under Construction,North,,Freehold,Resale,Garden/Park,12+Photos,Owner: Nishant Agrawal,"Contact Owner, Get Phone No.","This 4BHK Utility Luxurious Low-rise apartment Floor for sale is located in the well-established and highly sought-after locality of Sector 63A, Gurgaon, offering a premium living experience. The property is North-facing, ensuring abundant natural light and proper ventilation, making it an ideal choice for those seeking a comfortable and vastu-compliant living space.    About Birla Navya Avik   Birla Navya Avik is an exclusive, luxurious township located in Gurugram, offering an elevated lifesty",1765 sqft,,,,93.3,[],True
2 BHK Apartment for Sale in Sector 79 Gurgaon,80 Lac,1295 sqft,https://www.magicbricks.com/supertech-araville-sector-79-gurgaon-pdpid-4d4235303137353233,19,1,2025-10-02 12:35:55.435562,Posted: 3 months ago,2025-07-04 12:35:55.419200,False,standard,[],2,2,2 BHK,Semi-Furnished,1 out of 17,Sector 79,Supertech Araville,Ready to Move,,,Freehold,New Property,,5+Photos,Owner: Mahesh,"Contact Owner, Get Phone No.",2 BHK Apartment for Sale in Sector 79 Gurgaon. Priced at ₹80 Lac. Area: 1295 sqft. Status: Ready to Move. Located in Sector 79. Project: Supertech Araville,,,1295 sqft,,83.3,[],True
3 BHK Apartment for Sale in Sector 53 Gurgaon,7 Cr,2500 sqft,https://www.magicbricks.com/vipul-belmonte-sector-53-gurgaon-pdpid-4d4235303030303132,19,2,2025-10-02 12:35:55.453673,Posted: 3 months ago,2025-07-04 12:35:55.441916,False,standard,[],5,4,3 BHK,Semi-Furnished,8 out of 17,Sector 53,Vipul Belmonte,Ready to Move,,,Freehold,Resale,Garden/Park,5+Photos,Owner: Gitam Maker,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 53 Gurgaon. Priced at ₹7 Cr. Area: 2500 sqft. Status: Ready to Move. Located in Sector 53. Project: Vipul Belmonte,,,2500 sqft,,86.7,[],True
3 BHK Apartment for Sale in Sector 113 Gurgaon,3.40 Cr,2697 sqft,https://www.magicbricks.com/tata-la-vida-sector-113-gurgaon-pdpid-4d4235303932303330,19,3,2025-10-02 12:35:55.469964,Updated 3 months ago,2025-07-04 12:35:55.459030,True,premium,['text_premium'],3,2,3 BHK,Unfurnished,6 out of 13,Sector 113,Tata La Vida,Ready to Move,East,1 Covered,Freehold,Resale,Garden/Park,4+Photos,Owner: jaspreet,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 113 Gurgaon. Priced at ₹3.40 Cr. Area: 2697 sqft. Status: Ready to Move. Located in Sector 113. Project: Tata La Vida,,,2697 sqft,,100.0,[],True
"2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",60 Lac,810 sqft,https://www.magicbricks.com/the-trisara-apex-our-homes-sector-37c-gurgaon-pdpid-4d4235303239383330,19,4,2025-10-02 12:35:55.483682,Updated 3 months ago,2025-07-04 12:35:55.473232,False,standard,[],2,1,2 BHK,Unfurnished,2 out of 12,Sector 37C,The Trisara Apex Our Homes,Ready to Move,,,,Resale,,6+Photos,Owner: AmayraHospitalitySoluti,"Contact Owner, Get Phone No.","2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon. Priced at ₹60 Lac. Area: 810 sqft. Status: Ready to Move. Located in Sector 37C. Project: The Trisara Apex Our Homes",,,810 sqft,,80.0,[],True
3 BHK Apartment for Sale in Sector 93 Gurgaon,1.80 Cr,1496 sqft,https://www.magicbricks.com/signature-global-city-93-sector-93-gurgaon-pdpid-4d4235333933373231,19,5,2025-10-02 12:35:55.502408,Posted: 3 months ago,2025-07-04 12:35:55.488465,False,standard,[],3,3,3 BHK,Semi-Furnished,1 out of 4,Sector 93,Signature Global City 93,Under Construction,North,,,Resale,,1Photo,Owner: Vivek Chaudhary,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 93 Gurgaon. Priced at ₹1.80 Cr. Area: 1496 sqft. Status: Under Construction. Located in Sector 93. Project: Signature Global City 93,,,1496 sqft,,83.3,[],True
4 BHK Builder Floor for Sale in Sector 67A Gurgaon,2.75 Cr,2700 sqft,https://www.magicbricks.com/4s-aradhya-homes-sector-67a-gurgaon-pdpid-4d4235323431393037,19,6,2025-10-02 12:35:55.518895,Posted: 3 months ago,2025-07-04 12:35:55.508515,False,standard,[],4,2,4 BHK,Semi-Furnished,2 out of 4,Sector 67A,4S Aradhya Homes,Ready to Move,East,,Freehold,Resale,Main Road,17+Photos,Owner: Munesh Saxena,"Contact Owner, Get Phone No.",4 BHK Builder Floor for Sale in Sector 67A Gurgaon. Priced at ₹2.75 Cr. Area: 2700 sqft. Status: Ready to Move. Located in Sector 67A. Project: 4S Aradhya Homes,2700 sqft,,,,90.0,[],True
"4 BHK Builder Floor for Sale in Uppal Southend, Sector 49, Sohna Road Gurgaon",3.50 Cr,2264 sqft,,19,7,2025-10-02 12:35:55.538968,Updated 6 days ago,2025-09-26 12:35:55.529396,False,standard,[],3,5,4 BHK,Furnished,1 out of 2,Sector 49,,Ready to Move,South - East,,Freehold,Resale,Garden/Park,16+Photos,Owner: Srishti,"Contact Owner, Get Phone No.","4 BHK Builder Floor for Sale in Uppal Southend, Sector 49, Sohna Road Gurgaon. Priced at ₹3.50 Cr. Area: 2264 sqft. Status: Ready to Move. Located in Sector 49",,,2264 sqft,,83.3,[],True
3 BHK Apartment for Sale in Sector 83 Gurgaon,3 Cr,1900 sqft,https://www.magicbricks.com/emaar-palm-garden-sector-83-gurgaon-pdpid-4d4235303232343737,19,8,2025-10-02 12:35:55.549378,Updated 1 week ago,2025-09-25 12:35:55.542122,False,standard,[],4,1,3 BHK,Unfurnished,9 out of 16,Sector 83,Emaar Palm Garden,Ready to Move,South - East,,,Resale,"Garden/Park, Pool, Main Road",12+Photos,Owner: Sonu Saxena,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 83 Gurgaon. Priced at ₹3 Cr. Area: 1900 sqft. Status: Ready to Move. Located in Sector 83. Project: Emaar Palm Garden,,,1900 sqft,,86.7,[],True
3 BHK Apartment for Sale in Sector 89 Gurgaon,3.25 Cr,1920 sqft,https://www.magicbricks.com/godrej-zenith-sector-89-gurgaon-pdpid-4d4235343139383731,19,9,2025-10-02 12:35:55.558614,"Posted: Jul 10, '25",,False,standard,[],3,,3 BHK,Unfurnished,22 out of 35,Sector 89,GODREJ ZENITH,Ready to Move,,,,Resale,,5+Photos,Owner: Vivek Sharma,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 89 Gurgaon. Priced at ₹3.25 Cr. Area: 1920 sqft. Status: Ready to Move. Located in Sector 89. Project: GODREJ ZENITH,,,1920 sqft,,73.3,[],True
Plot/Land for Sale in Pataudi Gurgaon,65 Lac,1143 sqft,,19,10,2025-10-02 12:35:55.576117,Updated 7 days ago,2025-09-25 12:35:55.565210,False,standard,[],,,Plot,,5,Pataudi,,Resale,,,Power Of Attorney,Resale,,1Photo,Owner: MB USER,"Contact Owner, Get Phone No.",Plot/Land for Sale in Pataudi Gurgaon. Priced at ₹65 Lac. Area: 1143 sqft. Status: Resale. Located in Pataudi,,,,1143 sqft,66.7,[],True
"3 BHK Builder Floor for Sale in Patel Nagar, Delhi Gurgaon Expressway Gurgaon",90 Lac,1530 sqft,,19,11,2025-10-02 12:35:55.592961,Posted: 3 months ago,2025-07-04 12:35:55.584159,False,standard,[],3,4,3 BHK,Semi-Furnished,1 out of 3,,,Ready to Move,North - East,,Freehold,Resale,"Pool, Garden/Park, Main Road",13+Photos,Owner: Surender Singh,"Contact Owner, Get Phone No.","3 BHK Builder Floor for Sale in Patel Nagar, Delhi Gurgaon Expressway Gurgaon. Priced at ₹90 Lac. Area: 1530 sqft. Status: Ready to Move",1530 sqft,,,,80.0,[],True
1 BHK Apartment for Sale in Sector 70 Gurgaon,21 Lac,200 sqft,https://www.magicbricks.com/gpl-eden-heights-sector-70-gurgaon-pdpid-4d4235303030393139,19,12,2025-10-02 12:35:55.602555,Updated 4 weeks ago,2025-09-04 12:35:55.596182,False,standard,[],1,1,1 BHK,Semi-Furnished,2 out of 5,Sector 70,Gpl Eden Heights,Ready to Move,North,,Freehold,Resale,Garden/Park,7+Photos,Owner: Sanjay Kumar,"Contact Owner, Get Phone No.","Freehold Multistorey Apartment has unblocked view on front, facing GardenPark. Situated at 2nd floor in a tower of total 5 floors. A beautiful society with mint condition flat 1RK for ready to use.24 x 7 Security24 x 7 Water SupplyGood Power AvailabilityFloor Condition - TilesKitchen with Green Marble top and SS Sink20 SqFt Independent Balcony",200 sqft,,,,90.0,[],True
3 BHK Builder Floor for Sale in Sushant Lok 2 Sector 55 Gurgaon,2.60 Cr,251 sqyrd,,19,13,2025-10-02 12:35:55.619091,Updated 3 months ago,2025-07-04 12:35:55.610006,False,standard,[],3,2,3 BHK,Semi-Furnished,3 out of 4,Sushant Lok 2 Sector 55,,Ready to Move,North,"2 Covered,",Freehold,Resale,Garden/Park,20+Photos,Owner: Sagar Khanna,"Contact Owner, Get Phone No.",Park facing property on Golf Course Road. With luxurious interiors along with pooja room and private car parking space. Sliding wardrobes in every bedroom. Walking distance from the nearest metro station.,,,,,83.3,[],True
2 BHK Apartment for Sale in Sector 92 Gurgaon,1.16 Cr,577 sqft,https://www.magicbricks.com/the-lilac-sector-92-gurgaon-pdpid-4d4235303130343235,19,14,2025-10-02 12:35:55.632277,Updated 3 months ago,2025-07-04 12:35:55.622100,False,standard,[],2,,2 BHK,Semi-Furnished,2 out of 4,Sector 92,The Lilac,Under Construction,North,,Freehold,Resale,"Main Road, Garden/Park, Pool",3+Photos,Owner: MagicBricksUser,"Contact Owner, Get Phone No.",2 BHK Apartment for Sale in Sector 92 Gurgaon. Priced at ₹1.16 Cr. Area: 577 sqft. Status: Under Construction. Located in Sector 92. Project: The Lilac,577 sqft,,,,86.7,[],True
"2 BHK Apartment for Sale in Sector 15 Part 2, Gurgaon Gurgaon",45 Lac,575 sqft,,19,15,2025-10-02 12:35:55.643371,Updated 3 months ago,2025-07-04 12:35:55.637225,False,standard,[],,,2 BHK,,,Sector 15,BHK Apartment for Sale in,Ready to Move,,,,Resale,,12+Photos,Owner: Narendra Singh,"Contact Owner, Get Phone No.","2 BHK Apartment for Sale in Sector 15 Part 2, Gurgaon Gurgaon. Priced at ₹45 Lac. Area: 575 sqft. Status: Ready to Move. Located in Sector 15. Project: BHK Apartment for Sale in",,,575 sqft,,63.3,[],True
3 BHK House for Sale in Block D Rajendra Park Gurgaon,80 Lac,1275 sqft,,19,16,2025-10-02 12:35:55.660123,Updated 1 month ago,2025-09-02 12:35:55.652267,False,standard,[],4,1,3 BHK,Furnished,Ground out of 1,Block D Rajendra Park,Rajendra Park,Ready to Move,South,,Freehold,New Property,,4+Photos,Owner: Anand,"Contact Owner, Get Phone No.",3 BHK  House for Sale in Block D Rajendra Park Gurgaon. Priced at ₹80 Lac. Area: 1275 sqft. Status: Ready to Move. Located in Block D Rajendra Park. Project: Rajendra Park,1275 sqft,,,,83.3,[],True
"3 BHK Builder Floor for Sale in Pitrachaya, Sector 70A, SPR ROAD Gurgaon",1.90 Cr,1400 sqft,,19,17,2025-10-02 12:35:55.673521,Posted: 3 months ago,2025-07-04 12:35:55.666665,False,standard,[],3,,3 BHK,Semi-Furnished,2 out of 4,Sector 70A,,Ready to Move,East,,Freehold,New Property,"Main Road, Garden/Park, Pool",12+Photos,Owner: Vishu Jatana,"Contact Owner, Get Phone No.","3 BHK Builder Floor for Sale in Pitrachaya, Sector 70A, SPR ROAD Gurgaon. Priced at ₹1.90 Cr. Area: 1400 sqft. Status: Ready to Move. Located in Sector 70A",,,1400 sqft,,80.0,[],True
